significant_drug	CMAP	LINCS	Cor	occurrence	clinical_phase	moa	target	disease_area	indication
moxonidine	0	0	1	1	Launched	imidazoline receptor agonist	ADRA2A|ADRA2B|ADRA2C	cardiology	hypertension
mupirocin	0	0	1	1	Launched	isoleucyl-tRNA synthetase inhibitor		infectious disease	impetigo
mycophenolic-acid	1	0	0	1	Launched	dehydrogenase inhibitor|inositol monophosphatase inhibitor	IMPDH1|IMPDH2	transplant	organ rejection
nadolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3	cardiology	angina pectoris|hypertension
nafcillin	0	0	1	1	Launched	bacterial cell wall synthesis inhibitor	CYP1A2|CYP3A4|SLC22A6	infectious disease	gram-positive bacterial infections
nalbuphine	1	0	0	1	Launched	opioid receptor agonist|opioid receptor antagonist	OPRD1|OPRK1|OPRM1	neurology/psychiatry	pain relief
naphazoline	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A|ADRA2A	ophthalmology	eye irritation
nateglinide	0	0	1	1	Launched	insulin secretagogue	ABCC8|KCNJ10|KCNJ11|PPARG	endocrinology	diabetes mellitus
niacin	0	0	1	1	Launched	NAD precursor|vitamin B	DGAT2|HCAR1|HCAR2|HCAR3|NNMT|QPRT	endocrinology	hypertriglyceridemia
nicergoline	0	0	1	1	Launched	adrenergic receptor antagonist	ADRA1A	rheumatology|neurology/psychiatry|cardiology|hematology	Raynaud's disease|migraine headache|atherosclerosis|thrombosis
nicorandil	0	1	0	1	Launched	nitric oxide donor|potassium channel activator	KCNJ11	cardiology	angina pectoris
nilutamide	0	0	1	1	Launched	androgen receptor antagonist	AR	oncology	prostate cancer
norgestrel	0	1	0	1	Launched	progesterone receptor agonist	AR|ESR1|PGR|SRD5A1	endocrinology	contraceptive
nortriptyline	0	1	0	1	Launched	tricyclic antidepressant	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|KCNJ10|PGRMC1|SIGMAR1|SLC6A2|SLC6A4	neurology/psychiatry	depression
noscapine	0	0	1	1	Launched	bradykinin receptor antagonist|tubulin polymerization inhibitor	SIGMAR1	pulmonary	cough suppressant
olmesartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1	cardiology	hypertension
oxibendazole	0	0	1	1	Launched	tubulin polymerization inhibitor	TUBB|TUBB4B	infectious disease	strongyles
oxprenolol	0	1	0	1	Launched	adrenergic receptor antagonist	ADRB1	cardiology	angina pectoris|hypertension|cardiac arrythmia
paclitaxel	0	0	1	1	Launched	tubulin polymerization inhibitor	BCL2|MAP2|MAP4|MAPT|NR1I2|TLR4|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	oncology	ovarian cancer|breast cancer|non-small cell lung cancer (NSCLC)
palmitoylethanolamide	1	0	0	1	Launched	cannabinoid receptor agonist	CNR2|GPR119|GPR55		
pazopanib	0	1	0	1	Launched	KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|VEGFR inhibitor	CSF1R|FGF1|FGFR1|FGFR3|FLT1|FLT4|ITK|KDR|KIT|PDGFRA|PDGFRB|SH2B3	oncology	renal cell carcinoma (RCC)|soft tissue sarcoma (STS)
pefloxacin	0	0	1	1	Launched	bacterial DNA gyrase inhibitor	TOP2A	infectious disease|urology	gastrointestinal infections|urethritis|gonorrhea|urinary tract infections
pentoxifylline	0	0	1	1	Launched	phosphodiesterase inhibitor	ADORA1|ADORA2A|ADORA2B|ADRA2B|NT5E|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|TNF	cardiology	claudication
perphenazine	1	0	0	1	Launched	dopamine receptor antagonist	CALM1|DRD1|DRD2|HRH1|HTR2A|HTR2C|HTR6|HTR7	neurology/psychiatry|gastroenterology	schizophrenia|nausea|vomiting
physostigmine	0	0	1	1	Launched	acetylcholinesterase inhibitor|cholinesterase inhibitor	ACHE|BCHE	cardiology|neurology/psychiatry|ophthalmology|gastroenterology	hypotension|Alzheimer's disease|glaucoma|gastroparesis
piretanide	1	0	0	1	Launched	glucocorticoid receptor agonist	SLC12A1|SLC12A2	cardiology	hypertension|edema
pirlindole	0	1	0	1	Launched	monoamine oxidase inhibitor	MAOA	neurology/psychiatry	depression
pravastatin	0	0	1	1	Launched	HMGCR inhibitor	HMGCR|SLCO1B1	endocrinology|cardiology	hypercholesterolemia|myocardial infarction|hyperlipidemia
prazosin	0	1	0	1	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|KCNH2|KCNH6|KCNH7	cardiology	hypertension
prednicarbate	1	0	0	1	Launched	phospholipase activator	PLA2G1B	dermatology|ophthalmology|neurology/psychiatry	eczema|contact dermatitis|itching
pregnenolone	0	0	1	1	Launched	glutamate receptor modulator	SULT2B1	rheumatology	rheumatoid arthritis
probenecid	0	1	0	1	Launched	uricosuric blocker	PANX1|SLC22A11|SLC22A6|SLC22A8|SLCO1C1	nephrology|rheumatology	hyperuricemia|gout
procainamide	0	0	1	1	Launched	sodium channel blocker	DNMT1|SCN5A	cardiology	ventricular arrhythmias|ventricular tachycardia (VT)
prochlorperazine	0	0	1	1	Launched	dopamine receptor antagonist	DRD1|DRD2|DRD3|DRD4	gastroenterology	nausea|vomiting
profenamine	0	0	1	1	Launched	butyrylcholinesterase inhibitor|cholinergic receptor antagonist	CHRM1	neurology/psychiatry	Parkinson's Disease
propranolol	0	0	1	1	Launched	adrenergic receptor antagonist	ADRB1|ADRB2	cardiology|neurology/psychiatry	hypertension|angina pectoris|migraine headache
proxymetacaine	0	0	1	1	Launched	sodium channel blocker	SCN10A|SCN5A	neurology/psychiatry	anesthetic
pyrazinamide	0	0	1	1	Launched	fatty acid synthase inhibitor	FASN	infectious disease	tuberculosis
quinethazone	0	1	0	1	Launched	thiazide diuretic		cardiology	hypertension
racecadotril	0	0	1	1	Launched	enkephalinase inhibitor	MME	gastroenterology	diarrhea
repaglinide	0	0	1	1	Launched	insulin secretagogue	ABCC8|KCNJ11|PPARG	endocrinology	diabetes mellitus
riluzole	0	1	0	1	Launched	glutamate inhibitor	KCNK10|KCNK2|KCNK4|KCNN4|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC7A11	neurology/psychiatry	amyotrophic lateral sclerosis (ALS)
rimexolone	0	1	0	1	Launched	glucocorticoid receptor agonist	NR3C1|SERPINA6	ophthalmology	anterior uveitis
ropivacaine	0	0	1	1	Launched	sodium channel blocker	SCN10A	neurology/psychiatry	anesthetic
rosmarinic-acid	0	0	1	1	Launched	GABA transaminase inhibitor	MCL1|TYR		
safinamide	0	0	1	1	Launched	dopamine reuptake inhibitor|glutamate inhibitor|monoamine oxidase inhibitor	MAOB	neurology/psychiatry	Parkinson's Disease
sertaconazole	0	0	1	1	Launched	sterol demethylase inhibitor		infectious disease	tinea pedis
sildenafil	0	0	1	1	Launched	phosphodiesterase inhibitor	PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3	urology	erectile dysfunction
somatostatin	0	0	1	1	Launched	somatostatin receptor agonist	OPRD1|OPRM1|SSTR1|SSTR2|SSTR3|SSTR4|SSTR5	hematology	hemorrhage
spironolactone	0	0	1	1	Launched	mineralocorticoid receptor antagonist	AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|NR3C2|PGR|SHBG	endocrinology|cardiology|gastroenterology|rheumatology	hyperaldosteronism|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|hypertension|hypokalemia
streptozotocin	0	0	1	1	Launched	DNA alkylating agent		oncology	pancreatic cancer
sulindac	0	0	1	1	Launched	cyclooxygenase inhibitor	AKR1B1	rheumatology	osteoarthritis|rheumatoid arthritis|ankylosing spondylitis
sumatriptan	0	0	1	1	Launched	serotonin receptor agonist	HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR5A|HTR6|HTR7	neurology/psychiatry	migraine headache
synephrine	0	0	1	1	Launched	adrenergic receptor agonist	ADRA1A	otolaryngology	sinusitis
talniflumate	0	0	1	1	Launched	cyclooxygenase inhibitor	CLCA1	neurology/psychiatry	pain relief
telmisartan	0	0	1	1	Launched	angiotensin receptor antagonist	AGTR1|PPARG	cardiology	hypertension
terazosin	0	1	0	1	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D	urology|cardiology	benign prostatic hyperplasia (BPH)|hypertension
thiotepa	1	0	0	1	Launched	cytochrome P450 inhibitor	CYP2B6|CYP3A4	oncology	breast cancer|ovarian cancer|bladder cancer
thiothixene	1	0	0	1	Launched	dopamine receptor antagonist	DRD1|DRD2|HRH1|HTR2A	neurology/psychiatry	schizophrenia
ticlopidine	0	1	0	1	Launched	purinergic receptor antagonist	P2RY12	hematology|neurology/psychiatry	thrombosis|stroke
topiramate	0	0	1	1	Launched	carbonic anhydrase inhibitor|glutamate receptor antagonist|kainate receptor antagonist	CA1|CA12|CA2|CA4|CA7|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|migraine headache
tretinoin	0	0	1	1	Launched	retinoid receptor agonist|retinoid receptor ligand	ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG	hematologic malignancy	acute promyelocytic leukemia (APL)
triprolidine	0	0	1	1	Launched	histamine receptor antagonist	HRH1	allergy	allergic rhinitis
ubenimex	0	0	1	1	Launched	leukotriene synthesis inhibitor	LTA4H|RNPEP	hematologic malignancy	acute myeloid leukemia (AML)
valproic-acid	0	0	1	1	Launched	benzodiazepine receptor agonist|HDAC inhibitor	ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|seizures|seizures
vinpocetine	0	1	0	1	Launched	phosphodiesterase inhibitor|sodium channel blocker	PDE1A|PDE1C	neurology/psychiatry	stroke|senile dementia
voriconazole	0	0	1	1	Launched	cytochrome P450 inhibitor	CYP2C19|CYP2C9|CYP3A4|CYP3A5|PTGS1	infectious disease	esophageal candidiasis|aspergillosis|skin infections
