significant_drug	CMAP	LINCS	Cor	occurrence	clinical_phase	moa	target	disease_area	indication
homatropine	0	1	1	2	Launched	acetylcholine receptor antagonist	CHRM1	ophthalmology	uveal tract inflammation|pupil dilation
homochlorcyclizine	0	1	1	2	Launched	antihistamine	HRH1	allergy	allergic rhinitis
idarubicin	0	1	1	2	Launched	topoisomerase inhibitor	TOP2A	hematologic malignancy	acute myeloid leukemia (AML)
ifenprodil	0	0	2	2	Launched	adrenergic receptor antagonist|glutamate receptor antagonist	GRIN2B		
iloprost	0	1	1	2	Launched	platelet aggregation inhibitor|prostanoid receptor agonist	PTGDR|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|TBXA2R	pulmonary	pulmonary arterial hypertension (PAH)
ingenol	0	1	1	2	Launched	PKC activator	PRKCD|PRKCE	dermatology	keratosis
irsogladine	0	0	2	2	Launched	phosphodiesterase inhibitor	PDE4A	gastroenterology	peptic ulcer disease (PUD)
ivermectin	0	1	1	2	Launched	benzodiazepine receptor agonist	CHRNA7|P2RX7	infectious disease	gastrointestinal roundworms|lungworms|cattle grubs|mites|lice|horn flies
ketoconazole	0	0	2	2	Launched	sterol demethylase inhibitor	KCNA10	dermatology	seborrheic dermatitis
lamotrigine	0	0	2	2	Launched	serotonin receptor antagonist|sodium channel blocker	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|bipolar disorder
lenalidomide	0	1	1	2	Launched	anticancer agent	TNF	hematologic malignancy	multiple myeloma|mantle cell lymphoma (MCL)|myelodysplastic diseases (MDS)
levetiracetam	0	0	2	2	Launched	calcium channel blocker	CACNA1B|SCN1A|SV2A	neurology/psychiatry	seizures
levomepromazine	0	0	2	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR2A|HTR2C	neurology/psychiatry|gastroenterology	psychosis|schizophrenia|bipolar disorder|nausea|insomnia
lidocaine	0	0	2	2	Launched	histamine receptor agonist	EGFR|SCN10A|SCN5A|SCN9A	neurology/psychiatry|dermatology|hematology	itching|eczema|hemorrhage
lisuride	0	0	2	2	Launched	dopamine receptor agonist	ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR6	neurology/psychiatry	Parkinson's Disease
lofexidine	0	1	1	2	Launched	adrenergic receptor agonist		neurology/psychiatry	opioid withdrawal
lonidamine	0	0	2	2	Launched	glucokinase inhibitor	GCK		
lovastatin	0	1	1	2	Launched	HMGCR inhibitor	HDAC2|HMGCR|ITGAL|NR1I2	cardiology|endocrinology	coronary heart disease|myocardial infarction|hypercholesterolemia
loxapine	0	0	2	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR3A|HTR5A|HTR6|HTR7|SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	schizophrenia
lypressin	0	1	1	2	Launched	vasopressin receptor agonist	AVPR1A|AVPR1B|AVPR2	endocrinology	central diabetes insipidus
maprotiline	0	1	1	2	Launched	norepinephrine reputake inhibitor|tricyclic antidepressant	SLC6A2	neurology/psychiatry	depression|dysthymic disorder
masitinib	0	0	2	2	Launched	KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|SRC inhibitor	FGFR3|KIT|PDGFRA|PDGFRB	dermatology	mastocytoma
mebendazole	0	1	1	2	Launched	tubulin polymerization inhibitor	TUBA1A|TUBB|TUBB4B	infectious disease	pinworm|whipworm|hookworm|ascariasis
meclofenamic-acid	0	1	1	2	Launched	cyclooxygenase inhibitor|prostanoid receptor antagonist	ALOX5|CNR1|KCNQ2|KCNQ3|PTGS1|PTGS2	rheumatology|neurology/psychiatry|endocrinology	joint pain|muscle pain|rheumatoid arthritis|primary dysmenorrhea (PD)
mefenamic-acid	0	1	1	2	Launched	cyclooxygenase inhibitor	KCNQ1|PTGS1|PTGS2|TRPM3	endocrinology	primary dysmenorrhea (PD)
mefloquine	0	1	1	2	Launched	adenosine receptor antagonist|hemoglobin antagonist		infectious disease	malaria
meloxicam	0	1	1	2	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2	rheumatology	osteoarthritis|rheumatoid arthritis
menadione	0	1	1	2	Launched	mitochondrial DNA polymerase inhibitor|phosphatase inhibitor	AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1	gastroenterology|neurology/psychiatry|dermatology|rheumatology	ulcerative colitis|diarrhea|headache|varicose veins|rheumatoid arthritis
mepacrine	0	1	1	2	Launched	cytokine production inhibitor|NFkB pathway inhibitor|TP53 activator	PLA2G1B	infectious disease	giardiasis
meptazinol	0	0	2	2	Launched	opioid receptor agonist	BCHE	neurology/psychiatry	pain relief
mercaptopurine	0	1	1	2	Launched	immunosuppressant|protein synthesis inhibitor|purine antagonist	HPRT1|IMPDH1|IMPDH2|PPAT	hematologic malignancy	acute lymphoblastic leukemia (ALL)
mestranol	0	0	2	2	Launched	estrogen receptor agonist	ESR1	endocrinology	contraceptive
methantheline	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM1|HRH2	gastroenterology|neurology/psychiatry|urology	peptic ulcer disease (PUD)|irritable bowel syndrome|pancreatitis|dyskinesia|neurogenic bladder
methocarbamol	0	0	2	2	Launched	muscle relaxant	CA1	neurology/psychiatry	muscle relaxant
methotrexate	0	1	1	2	Launched	dihydrofolate reductase inhibitor	DHFR	oncology|hematologic malignancy|dermatology|rheumatology	gestational choriocarcinoma|hydatidiform mole|acute lymphoblastic leukemia (ALL)|psoriasis|rheumatoid arthritis
methylene-blue	0	1	1	2	Launched	guanylyl cyclase inhibitor|nitric oxide production inhibitor	ACHE	hematology	methemoglobinemia
methylergometrine	0	0	2	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	DRD1|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C	hematology|neurology/psychiatry	postpartum hemorrhage (PPH)|migraine headache
metixene	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM5	neurology/psychiatry	Parkinson's Disease
mianserin	0	0	2	2	Launched	serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|HRH1|HRH2|HTR2A|HTR2B|HTR2C|HTR6|HTR7	neurology/psychiatry	depression
midodrine	0	0	2	2	Launched	adrenergic receptor agonist		cardiology	hypotension
miglitol	0	0	2	2	Launched	glucosidase inhibitor	GAA|GANAB|GANC|MGAM	endocrinology	diabetes mellitus
milnacipran	0	1	1	2	Launched	serotonin–norepinephrine reuptake inhibitor (SNRI)	SLC6A2|SLC6A4	rheumatology	fibromyalgia
moexipril	0	0	2	2	Launched	angiotensin converting enzyme inhibitor	ACE|ACE2	cardiology	hypertension
molindone	0	0	2	2	Launched	dopamine receptor antagonist	DRD2|HRH1|HTR2A	neurology/psychiatry	schizophrenia
mometasone	0	1	1	2	Launched	glucocorticoid receptor agonist	NR3C1	dermatology	corticosteroid-responsive dermatoses
mosapride	0	0	2	2	Launched	serotonin receptor agonist	HTR4	gastroenterology	hypertrophic gastritis (GHG)|gastroesophageal reflux disease (GERD)|dyspepsia|irritable bowel syndrome
mupirocin	0	1	1	2	Launched	isoleucyl-tRNA synthetase inhibitor		infectious disease	impetigo
nadolol	0	0	2	2	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|ADRB3	cardiology	angina pectoris|hypertension
nafcillin	0	0	2	2	Launched	bacterial cell wall synthesis inhibitor	CYP1A2|CYP3A4|SLC22A6	infectious disease	gram-positive bacterial infections
naftopidil	0	1	1	2	Launched	adrenergic receptor antagonist	ADRA1A	urology	benign prostatic hyperplasia (BPH)
nalbuphine	0	0	2	2	Launched	opioid receptor agonist|opioid receptor antagonist	OPRD1|OPRK1|OPRM1	neurology/psychiatry	pain relief
naloxone	0	0	2	2	Launched	opioid receptor antagonist	CREB1|ESR1|OPRD1|OPRK1|OPRM1|TLR4	pulmonary	respiratory depression
nelfinavir	0	0	2	2	Launched	HIV protease inhibitor	CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7	infectious disease	human immunodeficiency virus (HIV-1)
nemonapride	0	0	2	2	Launched	dopamine receptor antagonist	DRD2|DRD3|DRD4	neurology/psychiatry	schizophrenia
nicergoline	0	0	2	2	Launched	adrenergic receptor antagonist	ADRA1A	rheumatology|neurology/psychiatry|cardiology|hematology	Raynaud's disease|migraine headache|atherosclerosis|thrombosis
niclosamide	0	1	1	2	Launched	DNA replication inhibitor|STAT inhibitor	STAT3	infectious disease	tapeworm
nicorandil	0	1	1	2	Launched	nitric oxide donor|potassium channel activator	KCNJ11	cardiology	angina pectoris
nicotinamide	0	1	1	2	Launched	protein synthesis stimulant	BST1|LDHA|PARP1|SIRT5	dermatology	acne vulgaris (AV)
niflumic-acid	0	1	1	2	Launched	cyclooxygenase inhibitor	ANO1|CLCN1|CLCNKA|CLCNKB|KCNQ1|PLA2G1B|PLA2G4A|PTGS1|PTGS2|UGT1A9	rheumatology|neurology/psychiatry	joint pain|muscle pain
nilutamide	0	0	2	2	Launched	androgen receptor antagonist	AR	oncology	prostate cancer
nisoldipine	0	1	1	2	Launched	calcium channel blocker	CACNA1C|CACNA1D|CACNA1F|CACNA1S	cardiology	hypertension
noretynodrel	0	1	1	2	Launched	progestogen hormone	PGR	endocrinology	contraceptive
norgestrel	0	1	1	2	Launched	progesterone receptor agonist	AR|ESR1|PGR|SRD5A1	endocrinology	contraceptive
olanzapine	0	1	1	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|HRH1|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7	neurology/psychiatry	schizophrenia|bipolar disorder
olopatadine	0	1	1	2	Launched	histamine receptor antagonist	HRH1|S100A1|S100A12|S100A13|S100A2|S100B	ophthalmology	conjunctivitis
orphenadrine	0	1	1	2	Launched	acetylcholine receptor antagonist		neurology/psychiatry	muscle pain
oxcarbazepine	0	0	2	2	Launched	sodium channel blocker	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	seizures
oxiconazole	0	1	1	2	Launched	bacterial cell wall synthesis inhibitor		infectious disease	tinea pedis|tinea cruris|tinea corporis
oxymetazoline	0	1	1	2	Launched	adrenergic receptor agonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|HTR1B|HTR1D|HTR2C	otolaryngology	nasal congestion
oxyphenonium	0	0	2	2	Launched	cholinergic receptor antagonist	CHRM1|CHRM3	gastroenterology	peptic ulcer disease (PUD)
ozagrel	0	1	1	2	Launched	thromboxane synthase inhibitor	TBXAS1	neurology/psychiatry	stroke
pancuronium	0	1	1	2	Launched	acetylcholine receptor antagonist	CHRM2|CHRM3|CHRNA1|CHRNA2	critical care|neurology/psychiatry	endotracheal intubation|muscle relaxant
pantoprazole	0	0	2	2	Launched	ATPase inhibitor	ATP4A	gastroenterology	gastroesophageal reflux disease (GERD)|erosive esophagitis (EE)|Zollinger-Ellison syndrome
papaverine	0	1	1	2	Launched	phosphodiesterase inhibitor	PDE10A|PDE4B|PDE5A	cardiology|hematology|gastroenterology	myocardial infarction|angina pectoris|pulmonary embolism (PE)|colitis|vascular spasm
parachlorophenol	0	1	1	2	Launched	antiinfective drug		infectious disease	first-aid antiseptic
penfluridol	0	1	1	2	Launched	T-type calcium channel blocker	CACNA1G	neurology/psychiatry	schizophrenia
pentoxifylline	0	1	1	2	Launched	phosphodiesterase inhibitor	ADORA1|ADORA2A|ADORA2B|ADRA2B|NT5E|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|TNF	cardiology	claudication
perindopril	0	0	2	2	Launched	angiotensin converting enzyme inhibitor	ACE	cardiology	hypertension|myocardial infarction|coronary artery disease (CAD)
phentolamine	0	0	2	2	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C	endocrinology|cardiology	pheochromocytoma|hypertension
pindolol	0	0	2	2	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|HTR1A|HTR2A|HTR2B	cardiology	hypertension
pipamperone	0	1	1	2	Launched	dopamine receptor antagonist	DRD2|HRH1|HTR1A|HTR1B|HTR1D|HTR2A	neurology/psychiatry	schizophrenia
pirenzepine	0	1	1	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5	gastroenterology	peptic ulcer disease (PUD)
piretanide	0	1	1	2	Launched	glucocorticoid receptor agonist	SLC12A1|SLC12A2	cardiology	hypertension|edema
pirfenidone	0	0	2	2	Launched	TGF beta receptor inhibitor	FURIN|TNF	pulmonary	idiopathic pulmonary fibrosis (IPF)
piribedil	0	0	2	2	Launched	dopamine receptor agonist	ADRA1A|ADRA2A|ADRA2C|DRD2|DRD3|DRD4|HTR1A|HTR2B	neurology/psychiatry	Parkinson's Disease|dizziness
pirlindole	0	1	1	2	Launched	monoamine oxidase inhibitor	MAOA	neurology/psychiatry	depression
piroxicam	0	0	2	2	Launched	cyclooxygenase inhibitor	PTGS1|PTGS2	rheumatology	osteoarthritis|rheumatoid arthritis
pitavastatin	0	1	1	2	Launched	HMGCR inhibitor	HMGCR	endocrinology	hyperlipidemia
pizotifen	0	0	2	2	Launched	serotonin receptor antagonist	HTR1A|HTR2A|HTR2C	neurology/psychiatry	migraine headache
podophyllotoxin	0	0	2	2	Launched	microtubule inhibitor|tubulin polymerization inhibitor	IGF1R|TOP2A|TUBA4A|TUBB	infectious disease	genital warts
pramipexole	0	1	1	2	Launched	dopamine receptor agonist	ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C	neurology/psychiatry	Parkinson's Disease
pravastatin	0	0	2	2	Launched	HMGCR inhibitor	HMGCR|SLCO1B1	endocrinology|cardiology	hypercholesterolemia|myocardial infarction|hyperlipidemia
prazosin	0	1	1	2	Launched	adrenergic receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|KCNH2|KCNH6|KCNH7	cardiology	hypertension
prednicarbate	0	1	1	2	Launched	phospholipase activator	PLA2G1B	dermatology|ophthalmology|neurology/psychiatry	eczema|contact dermatitis|itching
primaquine	0	1	1	2	Launched	antimalarial agent|DNA inhibitor		infectious disease	malaria
primidone	0	0	2	2	Launched	GABA receptor antagonist	CHRNA4|CHRNA7|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIA2|GRIK2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	seizures
probenecid	0	1	1	2	Launched	uricosuric blocker	PANX1|SLC22A11|SLC22A6|SLC22A8|SLCO1C1	nephrology|rheumatology	hyperuricemia|gout
procaterol	0	1	1	2	Launched	adrenergic receptor agonist	ADRB2	pulmonary	asthma
prochlorperazine	0	0	2	2	Launched	dopamine receptor antagonist	DRD1|DRD2|DRD3|DRD4	gastroenterology	nausea|vomiting
promazine	0	1	1	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|HRH1|HTR2A|HTR2C	neurology/psychiatry	schizophrenia
propafenone	0	0	2	2	Launched	antiarrhythmic	ADRB1|ADRB2|KCNA5|KCNH2	cardiology	atrial fibrillation (AF)|ventricular tachycardia (VT)|ventricular arrhythmias
propantheline	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM1|CHRM2|CHRM3|CHRM4	gastroenterology	peptic ulcer disease (PUD)
propentofylline	0	1	1	2	Launched	adenosine reuptake inhibitor|phosphodiesterase inhibitor	PDE1A	neurology/psychiatry	stroke
propofol	0	0	2	2	Launched	benzodiazepine receptor agonist	FAAH|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|SCN2A|SCN4A	neurology/psychiatry	anesthetic
pyrazinamide	0	1	1	2	Launched	fatty acid synthase inhibitor	FASN	infectious disease	tuberculosis
pyrvinium-pamoate	0	1	1	2	Launched	androgen receptor antagonist	AR	infectious disease	pinworm
quercetin	0	1	1	2	Launched	polar auxin transport inhibitor	ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIK3CG|PIM1|STK17B|UGT3A1	neurology/psychiatry|allergy	fatigue|allergic rhinitis|drowsiness
racecadotril	0	1	1	2	Launched	enkephalinase inhibitor	MME	gastroenterology	diarrhea
raclopride	0	0	2	2	Launched	dopamine receptor antagonist	DRD2|DRD3|HTR1A		
raloxifene	0	1	1	2	Launched	estrogen receptor antagonist|selective estrogen receptor modulator (SERM)	ESR1|ESR2	orthopedics|oncology	osteoporosis|breast cancer
ranitidine	0	1	1	2	Launched	histamine receptor antagonist	HRH2	gastroenterology	heartburn
ranolazine	0	0	2	2	Launched	sodium channel blocker	SCN10A|SCN9A	cardiology	chronic stable angina
reserpine	0	1	1	2	Launched	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2	cardiology	hypertension
resorcinol	0	0	2	2	Launched	phosphodiesterase inhibitor	CA12|CA14|CA2|PTGS1	dermatology	acne vulgaris (AV)|eczema|psoriasis|seborrheic dermatitis
resveratrol	0	1	1	2	Launched	cytochrome P450 inhibitor|SIRT activator	CSNK2A1|NQO2|PTGS1|PTGS2		
riboflavin	0	1	1	2	Launched	vitamin B	BLVRB|RFK	gastroenterology	jaundice
rilmenidine	0	1	1	2	Launched	adrenergic receptor agonist|imidazoline receptor agonist	ADRA2A	cardiology	hypertension
riluzole	0	1	1	2	Launched	glutamate inhibitor	KCNK10|KCNK2|KCNK4|KCNN4|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC7A11	neurology/psychiatry	amyotrophic lateral sclerosis (ALS)
risperidone	0	0	2	2	Launched	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7	neurology/psychiatry	schizophrenia|bipolar disorder|irritability
ritonavir	0	1	1	2	Launched	HIV protease inhibitor	CYP1A2|CYP2B6|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP2E1|CYP3A4|CYP3A5|CYP3A7	infectious disease	human immunodeficiency virus (HIV-1)
rivaroxaban	0	0	2	2	Launched	coagulation factor inhibitor	F10	neurology/psychiatry|hematology|cardiology	stroke|systemic embolism|atrial fibrillation (AF)|deep vein thrombosis (DVT)|pulmonary embolism (PE)
sertraline	0	1	1	2	Launched	selective serotonin reuptake inhibitor (SSRI)	SLC6A3|SLC6A4	neurology/psychiatry|obstetrics/gynecology	depression|obsessive compulsive disorder (OCD)|panic disorders|posttraumatic stress disorder|premenstrual syndrome|social anxiety disorder
sildenafil	0	0	2	2	Launched	phosphodiesterase inhibitor	PDE5A|PDE6G|PDE6H|SLCO1B1|SLCO1B3	urology	erectile dysfunction
sirolimus	0	1	1	2	Launched	mTOR inhibitor	FKBP1A|MTOR	transplant|pulmonary	organ rejection|lymphangioleiomyomatosis
sorafenib	0	0	2	2	Launched	FLT3 inhibitor|KIT inhibitor|PDGFR tyrosine kinase receptor inhibitor|RAF inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor	BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET	oncology	renal cell carcinoma (RCC)|thyroid cancer|hepatocellular carcinoma (HCC)
sotalol	0	1	1	2	Launched	adrenergic receptor antagonist	ADRB1|ADRB2|KCNH2	cardiology	atrial fibrillation (AF)|ventricular arrhythmias
spiperone	0	1	1	2	Launched	dopamine receptor antagonist	ADRA1A|ADRA1B|ADRA1D|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1D|HTR2A|HTR2B|HTR2C|HTR6|HTR7	neurology/psychiatry	schizophrenia
spironolactone	0	0	2	2	Launched	mineralocorticoid receptor antagonist	AR|CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D1|CACNA2D2|CACNA2D3|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CYP11B2|NR3C1|NR3C2|PGR|SHBG	endocrinology|cardiology|gastroenterology|rheumatology	hyperaldosteronism|congestive heart failure|hepatic cirrhosis|nephrotic syndrome|hypertension|hypokalemia
stiripentol	0	1	1	2	Launched	GABA uptake inhibitor	GABRA3	neurology/psychiatry	epilepsy
sulfasalazine	0	1	1	2	Launched	cyclooxygenase inhibitor	ACAT1|ALOX5|CHUK|IKBKB|PLA2G1B|PPARG|PTGS1|PTGS2|SLC46A1|SLC7A11|TBXAS1	gastroenterology	ulcerative colitis
sulfinpyrazone	0	1	1	2	Launched	uricosuric blocker	ABCC1|FPR1|SLC22A12	rheumatology	gout
sulpiride	0	1	1	2	Launched	dopamine receptor antagonist		neurology/psychiatry	schizophrenia
tacrine	0	0	2	2	Launched	acetylcholinesterase inhibitor	ACHE|BCHE	neurology/psychiatry	Alzheimer's disease
tadalafil	0	1	1	2	Launched	phosphodiesterase inhibitor	PDE11A|PDE5A	urology	erectile dysfunction
talniflumate	0	1	1	2	Launched	cyclooxygenase inhibitor	CLCA1	neurology/psychiatry	pain relief
tamibarotene	0	1	1	2	Launched	retinoid receptor agonist	RARA|RARB	hematologic malignancy	acute promyelocytic leukemia (APL)
telmisartan	0	0	2	2	Launched	angiotensin receptor antagonist	AGTR1|PPARG	cardiology	hypertension
terconazole	0	1	1	2	Launched	sterol demethylase inhibitor		infectious disease	vulvovaginal candidiasis
terguride	0	1	1	2	Launched	dopamine receptor agonist|serotonin receptor antagonist	ADRA1A|ADRA2A|ADRA2B|ADRA2C|DRD2|DRD3|DRD4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C	neurology/psychiatry	Parkinson's Disease
tetracycline	0	1	1	2	Launched	bacterial 30S ribosomal subunit inhibitor		infectious disease|dermatology	respiratory tract infections|pneumonia|skin infections|urinary tract infections|acne vulgaris (AV)|plague|psittacosis
thiethylperazine	0	1	1	2	Launched	dopamine receptor antagonist	DRD1|DRD2|DRD4	gastroenterology	nausea
thiostrepton	0	1	1	2	Launched	FOXM1 inhibitor|protein synthesis inhibitor	FOXM1	obstetrics/gynecology	mastitis
thiotepa	0	1	1	2	Launched	cytochrome P450 inhibitor	CYP2B6|CYP3A4	oncology	breast cancer|ovarian cancer|bladder cancer
thiothixene	0	1	1	2	Launched	dopamine receptor antagonist	DRD1|DRD2|HRH1|HTR2A	neurology/psychiatry	schizophrenia
tibolone	0	1	1	2	Launched	androgen receptor agonist|estrogen receptor agonist|progesterone receptor agonist	ESR1	obstetrics/gynecology	endometriosis
tivozanib	0	1	1	2	Launched	VEGFR inhibitor	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	oncology	renal cell carcinoma (RCC)
tofacitinib	0	0	2	2	Launched	JAK inhibitor	JAK1|JAK2|JAK3	rheumatology	rheumatoid arthritis
tolazamide	0	1	1	2	Launched	ATP channel blocker	ABCC8|KCNJ1|KCNJ10|KCNJ11	endocrinology	diabetes mellitus
topiramate	0	0	2	2	Launched	carbonic anhydrase inhibitor|glutamate receptor antagonist|kainate receptor antagonist	CA1|CA12|CA2|CA4|CA7|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|GRIA1|GRIA2|GRIA3|GRIA4|GRIK1|GRIK2|GRIK3|GRIK4|GRIK5|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|migraine headache
topotecan	0	1	1	2	Launched	topoisomerase inhibitor	TOP1|TOP1MT	oncology	small cell lung cancer|cervical cancer
tranilast	0	0	2	2	Launched	angiogenesis inhibitor	HPGDS|HRH1	pulmonary	asthma
trapidil	0	1	1	2	Launched	PDGFR tyrosine kinase receptor inhibitor	PDGFRA	cardiology	coronary artery disease (CAD)
tretinoin	0	0	2	2	Launched	retinoid receptor agonist|retinoid receptor ligand	ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARA|RARB|RARG|RARRES1|RORB|RORC|RXRB|RXRG	hematologic malignancy	acute promyelocytic leukemia (APL)
triclosan	0	0	2	2	Launched	antibacterial agent	DNMT1	infectious disease	first-aid antiseptic
trimebutine	0	1	1	2	Launched	opioid receptor agonist	OPRD1|OPRK1|OPRM1	gastroenterology	irritable bowel syndrome
trimipramine	0	1	1	2	Launched	norepinephrine reputake inhibitor|tricyclic antidepressant	SLC6A2|SLC6A3|SLC6A4	neurology/psychiatry	depression
tropicamide	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRM3|CHRM4	ophthalmology	mydriasis diagnostic|cycloplegia diagnostic
tropisetron	0	1	1	2	Launched	serotonin receptor antagonist	GLRA1|GLRA2|GLRB|HTR3A|HTR4	gastroenterology	nausea|vomiting
vardenafil	0	0	2	2	Launched	phosphodiesterase inhibitor	PDE5A|PDE6G|PDE6H	urology	erectile dysfunction
varenicline	0	1	1	2	Launched	acetylcholine receptor agonist	CHRNA3|CHRNA4|CHRNA6|CHRNA7	neurology/psychiatry	smoking cessation
vecuronium	0	0	2	2	Launched	acetylcholine receptor antagonist	CHRNA2	neurology/psychiatry	muscle relaxant
venlafaxine	0	1	1	2	Launched	adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI)	SLC6A2|SLC6A4	neurology/psychiatry	depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder
verapamil	0	0	2	2	Launched	calcium channel blocker	CACNA1A|CACNA1B|CACNA1C|CACNA1D|CACNA1F|CACNA1G|CACNA1I|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CYP3A4|KCNA10|KCNA7|KCNH2|KCNJ11|NALCN|SCN5A|SLC29A4|SLC6A4	cardiology	hypertension
